2025-08-07 19:24:01,493 | Meas=32.20 | Ctrl=-11.16 | Model=32.20 | Anom=False
2025-08-07 19:24:02,495 | Meas=32.40 | Ctrl=-12.30 | Model=32.40 | Anom=False
2025-08-07 19:24:03,496 | Meas=32.60 | Ctrl=-13.46 | Model=32.60 | Anom=False
2025-08-07 19:24:04,496 | Meas=32.80 | Ctrl=-14.64 | Model=32.80 | Anom=False
2025-08-07 19:24:05,505 | Meas=33.00 | Ctrl=-15.84 | Model=33.00 | Anom=False
2025-08-07 19:24:06,509 | Meas=33.10 | Ctrl=-16.85 | Model=33.10 | Anom=False
2025-08-07 19:24:07,515 | Meas=33.20 | Ctrl=-17.87 | Model=33.20 | Anom=False
2025-08-07 19:24:08,518 | Meas=33.30 | Ctrl=-18.89 | Model=33.30 | Anom=False
2025-08-07 19:24:09,519 | Meas=33.40 | Ctrl=-19.93 | Model=33.40 | Anom=False
2025-08-07 19:24:10,520 | Meas=33.50 | Ctrl=-20.98 | Model=33.50 | Anom=False
2025-08-07 19:24:11,523 | Meas=33.60 | Ctrl=-22.05 | Model=33.60 | Anom=False
2025-08-07 19:24:12,523 | Meas=33.70 | Ctrl=-23.12 | Model=33.70 | Anom=False
2025-08-07 19:24:13,530 | Meas=33.80 | Ctrl=-24.19 | Model=33.80 | Anom=False
2025-08-07 19:24:14,528 | Meas=33.90 | Ctrl=-25.28 | Model=33.90 | Anom=False
2025-08-07 19:24:15,528 | Meas=34.00 | Ctrl=-26.39 | Model=34.00 | Anom=False
2025-08-07 19:24:16,533 | Meas=34.10 | Ctrl=-27.50 | Model=34.10 | Anom=False
2025-08-07 19:24:17,535 | Meas=34.20 | Ctrl=-28.62 | Model=34.20 | Anom=False
2025-08-07 19:24:18,539 | Meas=34.30 | Ctrl=-29.74 | Model=34.30 | Anom=False
2025-08-07 19:24:19,541 | Meas=34.40 | Ctrl=-30.88 | Model=34.40 | Anom=False
2025-08-07 19:24:20,545 | Meas=34.50 | Ctrl=-32.04 | Model=34.50 | Anom=False
2025-08-07 19:24:21,544 | Meas=34.60 | Ctrl=-33.20 | Model=34.60 | Anom=False
2025-08-07 19:24:22,549 | Meas=34.70 | Ctrl=-34.37 | Model=34.70 | Anom=False
2025-08-07 19:24:23,551 | Meas=34.80 | Ctrl=-35.55 | Model=34.80 | Anom=False
2025-08-07 19:24:24,553 | Meas=34.90 | Ctrl=-36.74 | Model=34.90 | Anom=False
2025-08-07 19:24:25,559 | Meas=35.00 | Ctrl=-37.94 | Model=35.00 | Anom=False
2025-08-07 19:24:26,555 | Meas=35.10 | Ctrl=-39.15 | Model=35.10 | Anom=False
2025-08-07 19:24:27,562 | Meas=35.20 | Ctrl=-40.37 | Model=35.20 | Anom=False
2025-08-07 19:24:28,566 | Meas=35.30 | Ctrl=-41.60 | Model=35.30 | Anom=False
2025-08-07 19:24:29,571 | Meas=35.40 | Ctrl=-42.84 | Model=35.40 | Anom=False
2025-08-07 19:24:30,573 | Meas=35.50 | Ctrl=-44.09 | Model=35.50 | Anom=False
2025-08-07 19:24:31,575 | Meas=35.60 | Ctrl=-45.35 | Model=35.60 | Anom=False
2025-08-07 19:24:32,577 | Meas=35.70 | Ctrl=-46.62 | Model=35.70 | Anom=False
2025-08-07 19:24:33,575 | Meas=35.80 | Ctrl=-47.90 | Model=35.80 | Anom=False
2025-08-07 19:24:34,580 | Meas=35.90 | Ctrl=-49.19 | Model=35.90 | Anom=False
2025-08-07 19:24:35,583 | Meas=36.00 | Ctrl=-50.49 | Model=36.00 | Anom=False
2025-08-07 19:24:36,586 | Meas=36.10 | Ctrl=-51.80 | Model=36.10 | Anom=False
2025-08-07 19:24:37,590 | Meas=36.20 | Ctrl=-53.12 | Model=36.20 | Anom=False
2025-08-07 19:24:38,593 | Meas=36.30 | Ctrl=-54.45 | Model=36.30 | Anom=False
2025-08-07 19:24:39,591 | Meas=36.40 | Ctrl=-55.79 | Model=36.40 | Anom=False
2025-08-07 19:24:40,593 | Meas=36.50 | Ctrl=-57.14 | Model=36.50 | Anom=False
